credit_amount,Country,gender,Age,Balance,annual_income,churn
640,Spain,Male,43,172478.15,191084.4,1
592,France,Male,36,126477.42,179718.17,0
528,Spain,Male,43,97473.87,159823.16,0
630,France,Male,53,138053.67,114110.97,0
529,France,Female,31,164003.05,60993.23,0
546,France,Female,47,0,66408.01,1
753,France,Female,62,0,136398.9,0
772,Spain,Female,39,122486.11,140709.25,0
567,France,Male,36,0,8555.73,0
628,Germany,Female,45,53667.44,115022.94,0
658,France,Male,20,0,187638.34,0
679,Spain,Male,58,109327.65,3829.13,0
629,Spain,Male,34,121151.05,119357.93,0
731,Spain,Male,42,101043.63,192175.52,0
775,Germany,Male,33,83501.66,128841.31,0
660,Spain,Male,33,80462.24,150422.35,0
752,France,Male,39,0,188187.05,0
655,France,Male,37,109093.41,1775.52,0
543,Spain,Female,46,140355.6,85086.78,0
811,France,Male,42,0,3797.79,0
689,Germany,Male,45,130170.82,150856.38,0
531,France,Female,42,0,90537.47,0
515,France,Male,40,109542.29,166370.81,0
466,France,Female,41,33563.95,178994.13,1
782,France,Male,36,148795.17,195681.43,0
611,France,Male,64,0,53277.15,0
621,Germany,Male,40,174126.75,172490.78,1
604,Spain,Male,41,0,11819.84,0
655,Spain,Female,35,106405.03,82900.25,0
689,Spain,Male,38,0,82709.8,0
681,Spain,Male,30,128393.29,180593.45,0
643,Germany,Male,41,127841.52,172363.41,0
617,France,Female,24,137295.19,91195.12,0
638,Spain,Female,55,155828.22,108987.25,1
743,France,Male,39,0,44265.28,0
828,Germany,Female,25,144351.86,116613.26,0
776,Spain,Male,35,106365.29,148527.56,0
540,Germany,Male,35,127801.88,84239.46,0
616,Germany,Female,45,122793.96,62002.04,0
628,Germany,Male,38,113525.84,46044.48,1
667,Spain,Female,23,136100.69,169669.33,1
615,France,Male,30,0,156346.84,0
543,France,Male,30,140916.81,157711.18,0
553,France,Female,31,0,89087.4,0
554,Germany,Male,26,121365.39,8742.36,0
684,Spain,Female,36,0,117038.96,0
452,France,Female,35,0,164241.67,0
606,France,Male,47,93578.68,137720.56,1
629,France,Male,40,0,106.67,0
659,Spain,Female,33,115409.6,1539.21,0
493,France,Female,33,90791.69,59659.53,0
794,France,Female,62,123681.32,173586.63,1
554,France,Female,44,92436.86,126033.9,0
796,Germany,Female,52,167194.36,62808.93,1
807,France,Female,36,0,147007.33,0
500,Germany,Male,44,160838.13,196261.64,0
722,Spain,Male,43,0,44560.17,1
559,Spain,Female,40,144470.77,18917.95,0
584,Spain,Female,38,0,4525.4,0
834,Germany,Female,68,130169.27,93112.2,0
754,Spain,Male,35,0,9658.41,0
590,France,Male,43,81076.8,182627.25,1
740,France,Male,36,0,13177.4,0
502,Germany,Female,57,101465.31,43568.31,1
733,France,Male,48,0,117830.57,0
755,Germany,Female,37,113865.23,117396.25,0
554,Spain,Female,46,87603.35,96929.24,1
534,France,Male,36,120037.96,36275.94,0
656,Spain,Male,33,0,116706,0
575,Germany,Male,49,121205.15,168080.53,1
480,Spain,Male,47,75408.33,25887.89,1
575,France,Male,40,0,122488.59,0
672,France,Female,40,0,113171.61,1
758,Spain,Female,35,0,100365.51,0
682,France,Male,50,121818.84,124151.37,0
501,France,Female,29,0,112664.24,0
746,Germany,Male,34,141806,183494.87,0
556,France,Female,51,61354.14,198810.65,1
823,Germany,Female,53,124954.94,131259.6,1
491,Germany,Female,68,95039.12,116471.14,1
638,France,Female,29,103417.74,15336.4,0
734,France,Male,45,0,99593.28,0
555,France,Male,40,43028.77,170514.21,0
745,Germany,Female,44,119638.21,34265.08,1
728,France,Male,37,122689.51,106977.53,1
626,France,Male,44,0,164287.86,0
681,Germany,Male,37,73179.34,25292.53,0
478,France,Female,38,171913.87,51820.87,1
709,France,Male,38,0,81452.29,0
562,Germany,Male,33,92659.2,1354.25,0
769,Germany,Female,34,137239.17,71379.92,1
684,Germany,Female,46,102955.14,154137.33,0
536,France,Female,61,65190.29,64308.49,1
631,Germany,Female,29,96863.52,31613.35,0
657,Spain,Male,34,154983.98,27738.01,0
699,Germany,Male,59,106819.65,163570.25,0
606,Spain,Male,38,128578.52,193878.51,0
612,France,Female,63,126473.33,147545.65,0
660,France,Female,38,110570.78,195906.59,0
829,Spain,Male,50,0,178458.86,0
567,Spain,Male,29,0,156125.72,0
850,France,Female,33,0,11159.19,0
712,Spain,Female,44,0,45738.94,0
562,France,Male,30,111099.79,140650.19,0
755,France,Female,29,0,4733.94,0
793,Spain,Male,25,100913.57,10579.72,0
471,Spain,Male,26,0,179655.87,0
707,France,Male,42,16893.59,77502.56,0
784,Spain,Male,38,122267.85,145759.93,0
703,France,Male,32,125685.79,56246.72,0
704,Spain,Male,36,127397.34,151335.24,0
662,France,Male,38,105271.56,179833.45,0
636,Germany,Female,28,115265.14,191627.85,0
640,Spain,Male,36,0,173016.46,0
739,Spain,Male,31,0,58469.75,0
767,Germany,Male,23,139542.82,28038.28,0
753,Germany,Female,46,111512.75,159576.75,1
714,France,Male,37,148466.93,151280.96,0
707,France,Male,29,0,139953.94,0
577,France,Female,35,108155.49,105407.79,0
633,France,Female,42,0,56865.62,0
849,Germany,Male,41,84622.13,198072.16,0
614,Spain,Female,41,146997.64,137791.18,0
558,France,Female,47,0,103787.28,0
832,France,Female,27,98590.25,30912.89,0
567,France,Female,26,0,78651.55,0
587,Germany,Female,45,134980.74,123309.57,1
712,Spain,Female,79,108078.56,174118.93,0
655,Spain,Female,29,0,85736.26,0
641,France,Female,42,0,121138.77,0
676,France,Male,35,106836.67,84199.78,0
472,France,Male,29,102490.27,181224.56,0
644,Germany,Male,34,112746.54,141230.07,0
598,France,Male,38,125487.89,158111.71,0
792,Spain,Male,25,142862.21,130639.01,0
700,France,Female,37,0,17040.82,0
616,France,Male,34,0,25662.27,0
743,Spain,Male,35,79388.33,193360.69,0
427,France,Male,37,0,121485.1,0
731,France,Male,29,0,162452.65,0
610,France,Female,31,107784.65,141137.53,0
724,Spain,Female,41,142880.28,185541.2,1
653,Spain,Female,38,149571.94,118383.18,0
774,France,Male,49,142767.39,8214.41,0
547,Germany,Male,49,121537.71,46521.45,1
719,Spain,Male,50,0,10772.13,0
740,Spain,Male,43,0,199290.68,1
543,France,Male,42,89838.71,85983.54,1
688,Germany,Male,45,103399.87,129870.93,0
474,France,Female,30,0,63158.22,0
505,Germany,Male,43,136855.94,171070.52,0
688,France,Female,39,0,53222.15,1
650,Germany,Female,55,140891.46,179834.45,1
610,France,Male,37,0,114514.64,0
705,Spain,Female,46,89364.91,139162.15,0
669,France,Female,29,146011.4,50249.16,0
650,Spain,Male,20,0,113469.65,0
550,Germany,Male,29,145294.08,147484.13,0
595,Germany,Female,45,106000.12,191448.96,1
572,Spain,Female,26,0,119381.41,0
622,Spain,Female,58,0,33277.31,0
662,Spain,Male,20,104508.77,73107.53,0
783,Germany,Female,58,127539.3,96590.39,1
714,Spain,Male,44,0,6923.11,0
671,Germany,Male,51,96891.46,176403.33,1
600,France,Female,32,78535.25,64349.6,0
847,Spain,Female,37,112712.17,116097.26,0
650,Spain,Male,55,119618.42,29861.13,0
710,Spain,Female,28,0,48426.98,0
682,France,Female,33,74963.5,32770.56,0
642,France,Male,26,138023.79,117060.2,0
536,Spain,Female,28,0,136197.65,0
754,France,Female,47,185513.67,27438.83,0
678,France,Male,60,185648.56,192156.54,1
533,Germany,Female,49,102286.6,69409.37,1
741,Germany,Male,38,128015.83,58440.43,0
757,France,Male,31,39539.39,192519.39,0
721,France,Male,40,0,144874.67,0
700,France,Male,37,77608.46,175373.46,0
663,France,Male,26,141462.13,440.2,0
677,Spain,Female,35,0,76637.38,0
655,France,Male,27,131691.33,49480.66,0
832,Spain,Male,29,93833.86,10417.87,0
721,Spain,Female,46,137933.39,67976.57,0
542,Spain,Male,54,105770.14,140929.98,1
654,Spain,Female,54,0,47139.06,0
821,Spain,Female,38,0,126241.4,1
508,France,Female,38,166328.65,22614.19,0
588,Germany,Female,42,164307.77,48498.19,0
691,Germany,Male,38,163965.69,103511.26,0
664,France,Male,40,125608.72,122073.48,0
439,France,Female,66,0,65535.56,0
479,Spain,Male,37,118433.94,160060.9,0
850,France,Female,55,98488.08,155879.57,1
518,France,Male,40,0,194416.58,0
717,Germany,Female,64,98362.35,21630.21,0
698,France,Female,51,144237.91,157143.61,1
850,France,Male,34,0,52796.31,0
700,Spain,Male,47,0,121798.52,1
626,France,Female,29,105767.28,41104.82,0
774,Spain,Male,32,0,10604.48,0
719,Spain,Female,48,0,78563.66,0
646,Spain,Male,31,0,170821.43,1
485,France,Female,25,134467.26,113266.09,0
784,Germany,Male,38,138515.02,171768.76,0
850,Germany,Male,32,128647.98,54416.18,0
669,France,Female,38,121858.98,130755.34,0
731,Spain,Male,70,0,141180.66,0
721,France,Female,49,120108.56,183421.76,0
515,France,Female,37,196853.62,132770.11,0
774,France,Female,35,121418.62,24400.37,0
585,Spain,Male,36,0,180318.6,0
695,France,Female,29,0,111565.45,0
729,Germany,Female,42,97495.8,2002.5,0
713,France,Female,42,0,82565.01,0
555,Spain,Male,33,127343.4,121789.3,0
699,Spain,Female,50,158633.61,193785.87,0
587,France,Male,55,0,64593.07,0
762,Spain,Female,69,183744.98,196993.69,0
510,France,Male,44,0,175518.31,0
842,Spain,Male,46,0,17268.02,0
608,France,Male,31,79962.92,60901.72,0
850,France,Female,36,0,100750.03,0
642,France,Male,36,0,195224.91,0
850,France,Male,33,140956.99,3510.18,0
455,Spain,Female,43,0,81250.79,0
726,France,Male,29,0,91844.14,1
544,Spain,Male,30,145241.63,80676.83,0
651,Germany,Male,31,138008.06,129912.74,0
814,France,Female,31,0,142029.17,0
537,France,Male,39,0,137651.6,0
553,France,Male,37,0,33877.29,0
800,Spain,Male,38,0,78744.39,0
791,France,Male,34,0,96734.46,0
699,Spain,Female,29,127570.93,164756.81,0
756,France,Female,28,0,164394.65,0
591,Spain,Female,27,107812.67,162501.83,1
850,Germany,Male,22,91560.58,10541.38,0
760,Germany,Male,34,121303.77,59325.21,0
569,Spain,Male,43,161546.68,178187.28,0
661,Spain,Female,35,128415.45,142626.49,0
670,France,Female,31,57530.06,181893.31,1
694,France,Male,38,0,156858.2,0
728,France,Female,28,142243.54,33074.51,0
764,Germany,Female,39,138341.51,50072.94,1
639,France,Male,32,0,111340.36,0
683,France,Female,30,0,100496.84,1
663,Spain,Male,30,0,101371.05,0
826,Spain,Male,41,146466.46,180934.67,0
735,Spain,Male,36,0,105152.17,0
682,France,Female,58,0,706.5,0
663,France,Female,39,0,101168.9,0
562,Spain,Female,29,120307.58,6795.61,0
696,France,Male,27,87637.26,196111.35,0
850,Spain,Male,38,94652.04,171960.76,0
719,France,Female,22,114415.84,177497.4,0
804,France,Female,71,0,147995.96,0
604,France,Male,40,84315.02,36209.1,0
782,Spain,Female,27,0,143614.01,0
512,Germany,Male,42,93955.83,14828.54,0
569,France,Male,36,67087.69,154775.7,0
597,Germany,Female,22,101528.61,70529,1
753,Germany,Male,30,110824.52,57896.27,0
430,France,Female,33,0,69759.91,0
756,France,Male,28,179960.2,89938.08,0
493,France,Male,38,134006.77,89578.32,0
777,Germany,Female,37,121532.17,73464.88,0
779,Spain,Female,38,0,138542.87,0
702,Spain,Female,38,0,161888.63,0
551,France,Male,35,129717.3,86937.2,0
749,Germany,Male,22,94762.16,42241.54,0
742,Germany,Male,55,155196.17,121207.66,1
752,Germany,Male,29,129514.99,102930.46,0
740,Germany,Female,57,113386.36,65121.63,1
576,France,Male,24,0,78498.04,1
637,Spain,Male,43,172196.23,104769.96,0
724,France,Male,28,97612.12,96498.14,0
685,France,Male,20,104719.94,38691.34,0
625,France,Female,38,0,164804.02,0
571,Germany,Male,37,139592.98,104152.65,1
584,Spain,Female,29,0,88866.92,0
550,France,Female,22,139096.85,129890.94,0
662,Spain,Female,72,140301.72,179258.67,0
803,Spain,Male,43,0,72051.44,0
615,France,Male,66,0,74580.8,0
481,Spain,Male,39,111233.09,123995.15,0
701,France,Male,23,0,38960.59,0
751,France,Male,29,147737.63,94951.27,0
675,France,Male,35,0,56642.97,0
733,Germany,Male,40,125725.02,50783.1,0
822,France,Male,38,128289.7,9149.96,1
559,France,Female,46,0,21006.1,1
731,Germany,Female,49,88826.07,33759.41,1
678,France,Female,41,143443.61,196622.28,1
645,France,Female,68,0,176353.87,1
701,France,Male,29,0,176943.59,0
554,Spain,Male,26,149134.46,177966.24,0
723,France,Male,30,124119.54,162198.32,0
766,Germany,Male,44,116822.7,197643.24,0
597,France,Female,24,103219.47,60420.07,0
574,France,Male,41,0,70550,0
655,Germany,Female,40,81954.6,198798.44,1
780,Germany,Female,37,95196.26,126310.39,1
672,Spain,Male,43,0,64515.5,0
717,France,Male,38,0,158580.05,0
521,France,Female,32,136555.01,129353.21,0
633,France,Male,59,0,137273.97,0
669,France,Male,39,119452.03,171575.54,0
740,France,Male,44,0,96528,1
462,Germany,Female,24,69881.09,64421.02,0
619,France,Male,39,0,158444.61,0
665,France,Female,44,0,66548.58,0
655,Spain,Female,27,0,108008.05,0
463,Spain,Male,20,204223.03,128268.39,0
799,France,Female,63,110314.21,37464,1
713,Spain,Female,48,163760.82,157381.14,1
807,Germany,Female,31,141069.18,194257.11,0
728,France,Male,38,115934.74,139059.05,0
582,France,Male,52,151457.88,40893.61,0
704,Germany,Female,35,154206.07,40261.49,0
714,France,Female,26,89928.99,46203.31,0
628,France,Male,30,89182.09,13126.9,0
809,Germany,Male,41,79706.25,165675.01,0
547,Spain,Female,44,0,5459.07,1
560,France,Female,27,0,131919.48,0
811,France,Male,31,117799.28,182372.35,0
584,France,Male,26,0,147600.54,0
691,France,Male,28,0,92865.41,0
680,Germany,Male,34,146422.22,67142.97,1
588,Germany,Male,33,150186.22,65611.01,0
721,Germany,Male,40,100275.88,138564.48,1
850,France,Male,47,0,187391.02,1
529,France,Male,32,147493.89,33656.35,0
622,France,Male,43,0,100618.17,0
683,France,Female,42,0,198134.9,0
575,France,Male,29,121823.4,50368.87,0
577,Spain,Female,40,0,108787,0
510,Germany,Male,31,113688.63,33099.41,1
652,Spain,Female,40,100471.34,124550.88,0
569,Germany,Female,28,100032.52,5159.21,1
687,Spain,Male,31,0,48228.1,0
822,France,Male,32,116358,108798.36,0
656,Germany,Female,23,163549.63,21085.12,0
745,Germany,Male,51,99183.9,28922.25,0
386,Spain,Female,53,131955.07,62514.65,1
684,Spain,Female,41,134177.06,177506.66,0
635,Spain,Female,38,0,90605.05,0
582,France,Male,30,0,132029.95,0
613,Spain,Male,19,0,176903.35,0
795,Germany,Female,56,94348.94,29239.29,1
659,France,Female,32,155584.21,153662.88,0
745,France,Female,28,0,154389.18,0
604,Spain,Female,41,0,166224.39,0
509,Germany,Male,32,170661.47,21646.2,0
706,Germany,Female,29,185544.36,171037.63,0
619,Spain,Female,44,52831.13,112649.22,1
572,Germany,Male,51,97750.07,193014.26,1
695,France,Male,36,114007.5,118120.88,0
543,France,Female,71,104308.77,25650.04,0
640,France,Female,33,84719.13,113048.79,0
672,France,Male,39,0,87372.49,0
701,France,Male,39,140236.98,146651.99,0
634,Spain,Male,25,0,8227.91,0
531,Spain,Female,42,75302.85,57034.35,0
699,France,Male,27,0,93003.21,0
605,France,Female,51,104760.82,165574.54,1
534,France,Female,49,0,13566.48,1
449,Spain,Female,31,113693,82796.29,0
684,Spain,Female,36,174180.39,119830.08,0
622,Germany,Male,42,115766.26,72155.85,1
714,France,Female,40,0,62762.12,0
712,Spain,Female,48,0,183235.33,0
783,France,Female,72,121215.9,105206.48,0
743,Germany,Male,45,144677.19,22512.44,1
683,France,Male,36,115350.63,122305.91,0
654,Spain,Male,40,105683.63,173617.09,0
700,France,Male,37,135179.49,160670.37,0
744,Spain,Male,31,117551.23,158958.9,0
645,Germany,Male,25,157404.02,93073.04,0
525,Spain,Male,36,77910.23,67238.01,0
732,France,Male,25,110942.9,172576.56,0
721,France,Female,40,0,122580.48,0
622,France,Male,32,179305.09,149043.78,0
654,Germany,Male,31,150593.59,105218.45,0
529,France,Female,43,123815.86,78463.99,1
720,Spain,Female,59,0,160849.43,1
850,Germany,Female,25,69385.17,87834.24,0
667,Germany,Male,27,138032.15,166317.71,0
620,France,Male,41,0,137309.06,0
616,France,Male,29,0,166984.44,0
637,Germany,Female,46,143500.82,166996.46,1
710,Spain,Female,29,119670.18,188022.44,0
717,Spain,Male,33,99106.73,194467.23,0
786,Germany,Male,24,120135.55,125449.47,0
651,France,Female,39,0,137452.57,0
530,France,Female,55,120905.03,123475.88,1
815,Spain,Female,57,0,38941.44,1
715,Germany,Female,34,102277.52,177852.57,1
496,Germany,Female,55,125292.53,31532.96,1
680,Spain,Male,42,0,136377.21,0
646,France,Female,51,101629.3,130541.1,0
807,Germany,Male,47,171937.27,65636.92,0
727,France,Male,47,0,193305.35,0
787,France,Male,25,0,47307.9,0
806,France,Male,34,0,100809.99,0
603,France,Male,31,129743.75,109145.2,0
649,Spain,Male,32,0,91167.19,1
547,Germany,Male,41,151191.31,175295.89,1
684,Germany,Male,32,102630.13,127433.47,0
477,France,Female,57,114023.64,71167.17,1
558,Germany,Male,41,124227.14,111184.67,0
695,France,Female,23,0,141756.32,0
592,Spain,Male,35,80285.16,72678.75,1
789,France,Male,31,175477.15,172832.9,0
597,France,Female,29,132144.35,158086.33,0
839,Germany,Male,47,136911.07,168184.62,1
405,Germany,Male,31,133299.67,72950.14,0
658,France,Male,39,0,48378.4,0
684,Germany,Male,42,117691,23135.65,1
633,France,Male,35,0,65675.47,0
589,France,Male,46,0,170676.67,0
750,Germany,Female,37,133199.71,27366.77,0
771,Spain,Male,51,135506.58,152479.64,1
812,Germany,Male,33,127154.14,105383.49,0
539,Spain,Male,39,0,48189.94,0
670,Germany,Female,42,49508.79,100324.01,0
673,France,Male,41,0,65657.29,0
538,France,Female,62,75051.49,17682.02,1
575,Spain,Male,52,123925.23,111342.66,1
682,France,Male,41,0,134158.09,1
712,France,Male,33,153819.58,79176.09,1
598,Spain,Female,39,0,83103.46,0
776,Spain,Male,30,0,63908.86,0
606,Spain,Female,23,70417.79,90896.04,0
686,Spain,Male,38,111484.88,76076.2,0
850,Spain,Male,38,146343.98,103902.11,0
642,France,Male,72,160541,142223.94,0
606,Germany,Male,27,130274.26,147533.09,0
627,France,Female,21,98993.02,169156.64,0
850,Spain,Male,36,0,141242.57,0
850,Germany,Male,32,141827.33,149458.73,0
724,France,Female,40,110054.45,86950.72,0
579,France,Male,28,0,176925.69,0
727,Spain,Male,28,0,40357.39,0
813,Germany,Female,36,98088.09,26687.22,1
642,France,Male,48,118317.27,78702.98,1
669,Spain,Male,22,0,176163.74,0
574,Germany,Male,54,99774.5,4896.11,1
774,France,Female,32,0,114899.13,0
735,France,Female,38,0,92220.12,1
639,Spain,Female,27,133806.54,6251.3,0
738,Spain,Male,44,0,43018.82,1
835,France,Male,32,124993.29,27548.06,0
637,Spain,Female,44,157622.58,120454.2,0
589,Germany,Male,48,126111.61,133961.19,0
591,France,Male,42,161651.37,131753.97,0
723,France,Female,40,142856.95,38019.74,0
831,Germany,Male,44,111100.98,28144.07,1
733,Spain,Male,35,102918.38,45959.86,0
731,France,Female,30,0,189528.72,0
654,France,Male,47,0,170481.98,0
828,France,Male,37,0,94845.45,0
590,Spain,Male,22,125265.61,161253.08,0
657,France,Male,37,82500.28,115260.72,0
531,Germany,Female,64,175754.87,60721.4,0
516,France,Female,47,109387.33,121365.45,0
561,France,Male,37,100443.36,101693.73,0
682,Spain,Female,54,83102.72,54132.93,0
575,Spain,Male,28,0,10666.05,0
623,France,Female,28,0,41227.67,0
642,France,Female,40,0,10712.82,0
779,France,Female,48,115290.27,98912.69,1
671,France,Female,42,0,197202.48,0
495,France,Female,40,140197.71,150720.39,0
850,France,Female,28,105245.34,74780.13,0
630,France,Male,50,0,79377.45,0
588,France,Male,32,0,8763.87,0
562,Germany,Male,35,142296.13,177112.7,0
740,Spain,Female,56,99097.33,85016.64,1
695,France,Male,28,171069.39,88689.4,0
589,France,Female,39,0,95985.64,0
607,France,Female,31,102523.88,166792.71,0
